Type,Valeur
Seuil de détection,30.0
Durée totale (secondes),651.2
Nombre de cuts,401
Fréquence (cuts/minute),36.95
Temps moyen entre cuts (secondes),1.6
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),7.0

Liste des cuts
Numéro,Timestamp
1,2.5
2,3.7
3,7.3
4,10.5
5,14.0
6,15.4
7,17.1
8,20.4
9,22.8
10,23.9
11,25.0
12,27.5
13,32.5
14,36.0
15,39.9
16,42.4
17,46.8
18,50.4
19,53.4
20,55.7
21,57.0
22,57.8
23,60.7
24,62.3
25,63.5
26,65.8
27,67.2
28,68.4
29,69.4
30,70.3
31,71.6
32,73.4
33,76.6
34,78.1
35,81.0
36,82.6
37,83.5
38,84.3
39,85.5
40,86.3
41,87.7
42,89.0
43,91.6
44,92.5
45,93.3
46,94.8
47,95.9
48,96.9
49,97.7
50,98.5
51,99.3
52,100.4
53,103.8
54,105.5
55,106.6
56,109.4
57,110.2
58,111.9
59,112.9
60,114.2
61,115.3
62,116.2
63,117.4
64,118.6
65,119.5
66,120.8
67,121.6
68,122.5
69,123.6
70,124.7
71,125.5
72,126.4
73,127.2
74,128.4
75,130.0
76,131.8
77,133.0
78,133.9
79,135.0
80,139.0
81,140.3
82,141.3
83,142.2
84,143.0
85,143.9
86,145.2
87,147.1
88,149.0
89,150.7
90,151.6
91,153.4
92,155.0
93,155.8
94,156.7
95,160.2
96,161.8
97,162.8
98,164.3
99,165.6
100,166.8
101,168.2
102,169.5
103,170.8
104,171.8
105,173.0
106,173.8
107,176.3
108,177.9
109,181.2
110,183.0
111,184.6
112,185.5
113,187.6
114,188.8
115,190.4
116,191.4
117,192.4
118,193.4
119,197.3
120,198.2
121,200.1
122,201.0
123,202.3
124,203.5
125,204.7
126,206.1
127,207.2
128,208.9
129,211.1
130,212.5
131,214.4
132,215.8
133,216.7
134,218.3
135,219.5
136,220.4
137,221.2
138,222.0
139,223.3
140,224.2
141,227.4
142,228.7
143,229.6
144,230.4
145,231.3
146,232.6
147,233.6
148,235.0
149,236.7
150,237.6
151,238.8
152,239.9
153,241.3
154,243.6
155,244.5
156,245.3
157,246.3
158,248.4
159,250.3
160,251.4
161,252.6
162,253.6
163,254.8
164,255.7
165,256.5
166,257.3
167,259.9
168,261.0
169,261.9
170,263.1
171,264.0
172,265.0
173,268.3
174,269.9
175,272.0
176,273.6
177,277.3
178,282.9
179,288.1
180,290.9
181,292.3
182,293.2
183,294.9
184,296.5
185,297.6
186,304.5
187,305.4
188,308.1
189,310.2
190,311.2
191,312.1
192,313.3
193,314.7
194,316.0
195,317.5
196,318.4
197,319.7
198,321.4
199,322.6
200,323.8
201,325.2
202,326.8
203,330.0
204,332.1
205,333.1
206,334.9
207,335.8
208,336.8
209,338.6
210,339.8
211,340.8
212,341.8
213,342.7
214,349.0
215,350.0
216,351.6
217,356.6
218,357.6
219,359.0
220,361.8
221,365.3
222,367.2
223,368.2
224,369.6
225,370.6
226,372.1
227,373.6
228,379.8
229,380.7
230,381.6
231,382.7
232,384.1
233,385.1
234,387.0
235,388.6
236,390.1
237,391.4
238,392.2
239,394.6
240,395.6
241,396.9
242,398.1
243,400.5
244,401.6
245,402.9
246,404.2
247,405.0
248,407.8
249,412.8
250,416.8
251,419.4
252,421.2
253,425.1
254,426.0
255,427.5
256,429.9
257,432.3
258,439.0
259,440.5
260,442.7
261,444.2
262,445.9
263,448.1
264,449.6
265,450.6
266,451.7
267,452.6
268,453.5
269,455.4
270,456.4
271,458.9
272,460.1
273,461.5
274,462.3
275,464.2
276,470.9
277,471.8
278,473.0
279,474.8
280,477.0
281,477.9
282,482.2
283,486.9
284,487.8
285,489.3
286,490.3
287,491.4
288,492.4
289,493.4
290,494.6
291,495.5
292,496.3
293,497.2
294,498.1
295,499.2
296,501.6
297,503.8
298,506.0
299,507.1
300,508.0
301,510.3
302,511.6
303,512.5
304,513.9
305,515.7
306,518.6
307,521.5
308,528.5
309,532.0
310,532.9
311,533.9
312,535.5
313,536.4
314,537.5
315,538.4
316,539.3
317,540.8
318,543.0
319,543.8
320,544.9
321,549.6
322,550.4
323,551.6
324,552.8
325,554.0
326,555.5
327,556.3
328,557.1
329,558.0
330,559.2
331,560.0
332,561.6
333,562.6
334,563.4
335,564.2
336,565.3
337,566.1
338,567.3
339,568.9
340,570.2
341,571.0
342,571.8
343,574.0
344,575.0
345,576.4
346,577.5
347,578.5
348,579.9
349,580.8
350,582.1
351,583.1
352,584.6
353,585.8
354,587.1
355,588.0
356,588.9
357,589.7
358,593.0
359,594.3
360,595.2
361,596.0
362,596.8
363,597.7
364,598.5
365,599.4
366,600.3
367,601.2
368,602.2
369,603.6
370,605.4
371,606.2
372,607.5
373,608.7
374,609.8
375,610.6
376,612.6
377,614.6
378,616.9
379,617.8
380,619.4
381,620.5
382,621.7
383,623.7
384,625.2
385,626.1
386,627.0
387,628.2
388,629.1
389,630.0
390,631.6
391,632.8
392,634.5
393,635.8
394,637.5
395,638.6
396,639.5
397,640.6
398,642.4
399,644.1
400,647.3
401,648.5
