Type,Valeur
Seuil de détection,35.0
Durée totale (secondes),649.4
Nombre de cuts,351
Fréquence (cuts/minute),32.43
Temps moyen entre cuts (secondes),1.8
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),9.1

Liste des cuts
Numéro,Timestamp
1,2.1
2,3.3
3,6.9
4,10.1
5,13.6
6,16.7
7,20.1
8,22.4
9,23.5
10,24.5
11,27.2
12,32.2
13,39.4
14,46.4
15,50.0
16,53.0
17,55.3
18,57.5
19,60.3
20,61.1
21,61.9
22,65.5
23,66.9
24,68.1
25,69.0
26,70.6
27,71.9
28,73.1
29,82.2
30,83.0
31,83.9
32,85.1
33,85.9
34,87.4
35,88.6
36,91.2
37,92.1
38,93.1
39,94.4
40,95.5
41,98.2
42,100.1
43,103.5
44,105.0
45,106.4
46,109.0
47,109.8
48,111.5
49,112.5
50,113.7
51,115.1
52,118.3
53,119.1
54,120.6
55,122.8
56,124.5
57,125.3
58,126.2
59,127.1
60,128.1
61,129.6
62,132.6
63,133.5
64,139.0
65,140.0
66,141.6
67,142.7
68,144.8
69,147.0
70,148.7
71,150.3
72,151.2
73,153.0
74,154.6
75,159.8
76,161.5
77,162.4
78,163.9
79,165.2
80,166.4
81,167.8
82,169.1
83,170.4
84,171.4
85,172.6
86,173.9
87,176.6
88,177.6
89,182.6
90,184.2
91,185.2
92,187.2
93,188.4
94,190.0
95,191.1
96,193.0
97,196.9
98,197.8
99,199.8
100,200.6
101,201.9
102,203.1
103,204.3
104,205.8
105,206.9
106,208.5
107,210.7
108,212.1
109,214.1
110,215.5
111,217.9
112,219.1
113,220.0
114,220.8
115,221.6
116,222.9
117,224.0
118,227.0
119,228.2
120,229.2
121,230.0
122,232.3
123,233.3
124,234.7
125,236.3
126,237.1
127,238.5
128,239.6
129,240.9
130,244.1
131,244.9
132,245.9
133,248.0
134,250.0
135,251.0
136,252.2
137,253.2
138,255.2
139,256.1
140,257.0
141,259.5
142,260.7
143,261.6
144,262.9
145,263.8
146,264.6
147,267.9
148,269.5
149,271.6
150,273.3
151,274.1
152,277.0
153,282.6
154,287.7
155,290.5
156,291.9
157,292.9
158,294.7
159,296.1
160,297.2
161,304.3
162,307.7
163,310.1
164,310.9
165,311.7
166,312.9
167,314.3
168,315.6
169,317.1
170,319.3
171,321.0
172,323.5
173,324.8
174,326.4
175,329.7
176,331.7
177,332.7
178,334.5
179,335.4
180,336.4
181,338.2
182,339.0
183,340.4
184,341.4
185,342.3
186,348.7
187,351.3
188,357.2
189,361.4
190,366.8
191,367.9
192,369.3
193,370.2
194,371.6
195,379.4
196,380.3
197,382.6
198,384.4
199,385.4
200,386.6
201,388.3
202,389.8
203,391.1
204,392.0
205,395.3
206,396.7
207,397.7
208,402.5
209,403.8
210,407.3
211,416.4
212,419.0
213,420.8
214,424.7
215,425.6
216,427.0
217,429.5
218,431.9
219,438.6
220,440.2
221,442.4
222,443.9
223,445.5
224,446.7
225,447.8
226,449.1
227,450.2
228,451.4
229,453.1
230,455.1
231,456.0
232,459.7
233,461.1
234,461.9
235,463.8
236,471.1
237,473.3
238,474.4
239,476.7
240,477.9
241,481.9
242,486.5
243,487.4
244,488.9
245,489.9
246,491.1
247,492.0
248,493.0
249,494.3
250,495.1
251,496.0
252,496.9
253,497.7
254,498.8
255,503.4
256,506.1
257,506.9
258,509.9
259,511.3
260,512.1
261,513.5
262,515.3
263,518.3
264,521.2
265,528.1
266,531.7
267,532.8
268,533.6
269,535.3
270,537.1
271,538.9
272,540.4
273,542.7
274,543.5
275,544.5
276,549.2
277,551.2
278,552.6
279,554.2
280,555.1
281,555.9
282,556.8
283,557.7
284,558.8
285,559.7
286,561.2
287,562.2
288,563.0
289,564.2
290,565.3
291,566.8
292,568.6
293,570.7
294,573.7
295,574.6
296,576.0
297,577.1
298,578.1
299,579.6
300,580.4
301,581.8
302,582.7
303,584.4
304,585.4
305,586.7
306,587.6
307,588.5
308,589.3
309,592.7
310,594.0
311,594.8
312,595.7
313,596.5
314,597.3
315,598.5
316,599.4
317,600.3
318,601.2
319,602.5
320,603.6
321,605.1
322,605.9
323,607.2
324,608.4
325,609.4
326,610.9
327,612.2
328,614.2
329,616.5
330,617.5
331,619.1
332,620.1
333,621.4
334,623.3
335,624.9
336,625.7
337,626.6
338,627.8
339,628.7
340,629.6
341,631.2
342,632.4
343,634.2
344,635.5
345,637.1
346,638.3
347,639.2
348,640.2
349,642.1
350,646.9
351,648.1
