Type,Valeur
Seuil de d�tection,40.0
Dur�e totale (secondes),1367.5
Nombre de cuts,382
Fr�quence (cuts/minute),16.76
Temps moyen entre cuts (secondes),3.6
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),33.8

Liste des cuts
Num�ro,Timestamp
1,6.9
2,9.4
3,11.7
4,13.6
5,16.7
6,18.2
7,20.2
8,25.5
9,27.3
10,30.3
11,32.1
12,33.7
13,35.4
14,36.7
15,37.7
16,38.7
17,39.5
18,41.2
19,42.5
20,44.9
21,46.9
22,68.8
23,72.3
24,106.2
25,108.5
26,115.1
27,116.6
28,123.9
29,126.9
30,131.1
31,132.3
32,136.1
33,137.7
34,139.8
35,141.8
36,147.5
37,150.6
38,156.1
39,157.3
40,162.3
41,164.7
42,174.9
43,177.1
44,179.5
45,181.5
46,183.1
47,186.5
48,194.4
49,213.7
50,216.0
51,221.3
52,226.2
53,228.1
54,230.1
55,236.1
56,240.6
57,254.0
58,254.8
59,256.3
60,264.2
61,268.3
62,272.1
63,273.9
64,278.7
65,288.6
66,290.4
67,292.1
68,293.0
69,296.8
70,304.7
71,309.6
72,310.8
73,312.3
74,315.8
75,321.8
76,323.7
77,325.5
78,327.6
79,329.7
80,336.6
81,351.2
82,360.5
83,366.4
84,368.9
85,370.7
86,377.4
87,382.5
88,384.8
89,390.3
90,399.1
91,407.5
92,409.4
93,417.2
94,419.0
95,434.5
96,436.7
97,445.8
98,448.1
99,451.8
100,454.6
101,456.5
102,458.5
103,461.2
104,464.7
105,473.6
106,482.5
107,483.8
108,486.8
109,488.2
110,492.5
111,496.5
112,499.3
113,501.8
114,503.5
115,506.9
116,512.9
117,522.6
118,524.9
119,527.1
120,529.8
121,533.1
122,539.0
123,539.8
124,546.0
125,550.5
126,555.9
127,557.5
128,563.2
129,565.2
130,566.7
131,571.0
132,573.3
133,577.1
134,579.1
135,581.1
136,582.4
137,584.3
138,585.2
139,587.6
140,589.1
141,592.3
142,595.1
143,596.4
144,598.4
145,599.3
146,601.6
147,603.2
148,604.8
149,606.3
150,609.2
151,612.1
152,613.9
153,614.9
154,621.5
155,624.3
156,626.4
157,638.0
158,639.1
159,640.9
160,643.9
161,647.4
162,649.2
163,651.0
164,652.3
165,654.7
166,659.7
167,661.0
168,662.9
169,664.4
170,666.0
171,671.0
172,672.9
173,674.1
174,676.4
175,677.3
176,679.7
177,682.7
178,685.6
179,691.0
180,694.3
181,699.0
182,707.0
183,709.4
184,712.8
185,715.0
186,716.5
187,717.5
188,721.2
189,722.7
190,725.4
191,728.0
192,730.0
193,736.0
194,738.1
195,740.9
196,741.8
197,743.9
198,755.9
199,758.5
200,761.6
201,763.1
202,767.4
203,768.7
204,771.4
205,776.8
206,780.1
207,784.3
208,786.6
209,792.5
210,794.4
211,797.3
212,800.2
213,803.4
214,806.1
215,811.5
216,814.4
217,817.8
218,825.6
219,830.8
220,836.4
221,838.4
222,842.3
223,845.7
224,847.2
225,849.8
226,853.4
227,860.8
228,864.4
229,868.1
230,870.1
231,872.1
232,874.3
233,876.8
234,878.4
235,880.2
236,884.0
237,888.1
238,891.5
239,894.4
240,896.5
241,900.4
242,905.3
243,906.6
244,908.3
245,910.3
246,916.9
247,919.3
248,920.6
249,923.1
250,925.3
251,926.7
252,927.9
253,929.6
254,931.3
255,933.7
256,936.3
257,937.7
258,938.8
259,942.3
260,945.9
261,947.3
262,949.7
263,952.0
264,952.9
265,955.1
266,959.3
267,963.6
268,969.8
269,972.8
270,974.9
271,976.5
272,978.1
273,980.2
274,981.5
275,987.0
276,989.0
277,993.6
278,995.6
279,996.5
280,1003.0
281,1010.0
282,1016.4
283,1017.8
284,1019.3
285,1021.0
286,1024.6
287,1028.5
288,1033.9
289,1036.6
290,1041.9
291,1043.4
292,1047.1
293,1050.7
294,1055.2
295,1057.5
296,1060.2
297,1068.7
298,1070.6
299,1073.0
300,1075.7
301,1078.1
302,1080.8
303,1086.3
304,1091.7
305,1096.5
306,1097.7
307,1100.8
308,1104.3
309,1108.3
310,1111.0
311,1115.5
312,1117.1
313,1123.2
314,1124.5
315,1131.9
316,1137.9
317,1140.0
318,1141.3
319,1150.5
320,1152.7
321,1156.9
322,1162.5
323,1165.3
324,1167.9
325,1174.2
326,1178.3
327,1182.6
328,1187.0
329,1190.5
330,1195.7
331,1199.2
332,1207.6
333,1213.9
334,1216.1
335,1217.2
336,1220.1
337,1222.3
338,1223.7
339,1224.8
340,1227.6
341,1229.4
342,1230.5
343,1235.0
344,1236.8
345,1241.8
346,1244.5
347,1246.5
348,1248.5
349,1250.6
350,1251.6
351,1253.3
352,1258.0
353,1263.9
354,1265.9
355,1269.2
356,1271.9
357,1274.0
358,1277.9
359,1278.8
360,1281.0
361,1285.5
362,1291.6
363,1293.3
364,1296.0
365,1299.7
366,1301.3
367,1302.2
368,1307.8
369,1310.2
370,1312.5
371,1314.2
372,1317.4
373,1322.2
374,1325.3
375,1333.9
376,1336.6
377,1342.8
378,1349.1
379,1358.6
380,1360.5
381,1364.5
382,1367.1
