Type,Valeur
Seuil de détection,15.0
Durée totale (secondes),5545.0
Nombre de cuts,1358
Fréquence (cuts/minute),14.69
Temps moyen entre cuts (secondes),4.0
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),90.2

Liste des cuts
Numéro,Timestamp
475,1970.6
476,1971.9
477,1974.4
478,1976.6
479,1978.0
480,1979.0
481,1981.5
482,1982.5
483,1983.9
484,1985.5
485,1994.5
486,1999.2
487,2004.5
488,2017.5
489,2018.4
490,2019.4
491,2028.3
492,2029.1
493,2031.7
494,2043.4
495,2050.6
496,2059.3
497,2060.9
498,2061.7
499,2064.5
500,2065.3
501,2068.3
502,2071.8
503,2093.0
504,2100.8
505,2101.7
506,2107.1
507,2111.6
508,2113.1
509,2130.4
510,2132.3
511,2138.8
512,2143.0
513,2151.3
514,2180.4
515,2194.9
516,2198.8
517,2201.6
518,2204.6
519,2209.0
520,2215.9
521,2218.1
522,2224.3
523,2234.1
524,2239.3
525,2241.8
526,2243.5
527,2248.9
528,2254.6
529,2256.5
530,2259.3
531,2262.1
532,2266.9
533,2272.3
534,2274.5
535,2277.4
536,2295.0
537,2297.7
538,2303.4
539,2313.6
540,2329.0
541,2335.9
542,2426.1
543,2433.2
544,2451.3
545,2456.8
546,2465.2
547,2467.1
548,2469.7
549,2479.7
550,2481.0
551,2482.1
552,2484.8
553,2487.1
554,2490.7
555,2507.0
556,2533.5
557,2536.3
558,2540.4
559,2549.0
560,2549.8
561,2551.1
562,2564.6
563,2571.0
564,2578.8
565,2581.1
566,2582.6
567,2585.2
568,2589.2
569,2590.6
570,2591.6
571,2594.0
572,2595.5
573,2596.9
574,2618.7
575,2624.5
576,2656.9
577,2659.2
578,2676.0
579,2686.3
580,2690.5
581,2693.7
582,2694.9
583,2696.0
584,2696.8
585,2698.4
586,2700.1
587,2701.4
588,2704.5
589,2716.4
590,2718.9
591,2732.6
592,2734.6
593,2738.7
594,2739.8
595,2740.8
596,2747.2
597,2750.3
598,2751.3
599,2753.7
600,2756.6
601,2759.3
602,2763.1
603,2764.0
604,2778.2
605,2783.4
606,2784.9
607,2787.5
608,2789.6
609,2792.7
610,2795.7
611,2797.3
612,2810.9
613,2813.1
614,2826.5
615,2828.8
616,2867.0
617,2873.7
618,2876.1
619,2878.1
620,2892.5
621,2898.5
622,2899.8
623,2903.4
624,2915.9
625,2916.8
626,2919.5
627,2926.7
628,2928.9
629,2933.3
630,2937.2
631,2940.3
632,2944.3
633,2945.1
634,2955.3
635,2963.8
636,2970.0
637,2971.8
638,2972.7
639,2973.5
640,2978.1
641,2979.3
642,2981.4
643,2983.5
644,2986.1
645,2989.0
646,2990.7
647,2996.3
648,3003.6
649,3006.5
650,3009.3
651,3010.3
652,3011.2
653,3012.1
654,3013.8
655,3016.1
656,3018.1
657,3019.8
658,3020.9
659,3026.6
660,3039.8
661,3045.6
662,3048.3
663,3049.3
664,3050.3
665,3052.2
666,3053.2
667,3056.1
668,3058.0
669,3059.0
670,3072.5
671,3075.6
672,3083.7
673,3087.8
674,3089.4
675,3093.8
676,3103.6
677,3107.5
678,3110.9
679,3113.6
680,3115.8
681,3120.4
682,3123.8
683,3126.8
684,3131.5
685,3134.7
686,3138.2
687,3139.4
688,3149.0
689,3152.7
690,3162.4
691,3169.9
692,3177.7
693,3181.2
694,3191.4
695,3193.7
696,3199.8
697,3202.6
698,3208.2
699,3220.3
700,3223.0
701,3225.5
702,3229.3
703,3234.1
704,3241.6
705,3243.8
706,3247.2
707,3255.0
708,3257.8
709,3260.6
710,3261.8
711,3262.7
712,3263.8
713,3270.8
714,3272.3
715,3274.7
716,3276.0
717,3285.0
718,3287.7
719,3289.7
720,3292.6
721,3294.1
722,3296.4
723,3298.2
724,3299.7
725,3302.8
726,3304.8
727,3307.0
728,3309.2
729,3313.6
730,3316.0
731,3316.9
732,3319.6
733,3322.7
734,3325.0
735,3327.8
736,3328.7
737,3330.9
738,3334.3
739,3336.5
740,3342.7
741,3350.2
742,3354.7
743,3361.7
744,3365.0
745,3370.2
746,3375.0
747,3380.2
748,3382.5
749,3387.3
750,3391.7
751,3395.7
752,3401.8
753,3403.1
754,3407.2
755,3408.4
756,3410.4
757,3412.7
758,3415.2
759,3417.6
760,3420.5
761,3430.8
762,3434.1
763,3442.3
764,3445.2
765,3447.2
766,3451.4
767,3452.5
768,3453.3
769,3456.6
770,3458.1
771,3460.2
772,3462.4
773,3464.0
774,3467.1
775,3470.1
776,3471.3
777,3474.3
778,3479.1
779,3482.7
780,3484.5
781,3485.4
782,3487.8
783,3489.0
784,3491.4
785,3497.2
786,3498.1
787,3499.6
788,3501.1
789,3517.4
790,3521.3
791,3528.1
792,3530.7
793,3531.9
794,3533.0
795,3534.4
796,3536.5
797,3538.2
798,3540.7
799,3542.5
800,3543.5
801,3545.4
802,3546.3
803,3547.1
804,3549.1
805,3551.3
806,3553.0
807,3555.5
808,3558.5
809,3560.1
810,3564.5
811,3566.0
812,3566.8
813,3572.3
814,3574.0
815,3576.5
816,3577.7
817,3581.6
818,3583.7
819,3585.6
820,3587.0
821,3589.7
822,3608.1
823,3610.8
824,3611.9
825,3616.2
826,3618.4
827,3619.2
828,3620.6
829,3623.0
830,3624.6
831,3629.8
832,3631.1
833,3633.4
834,3634.7
835,3638.9
836,3639.7
837,3640.6
838,3641.7
839,3642.9
840,3645.0
841,3646.1
842,3666.5
843,3672.5
844,3675.3
845,3685.4
846,3689.0
847,3692.0
848,3695.5
849,3702.5
850,3712.6
851,3715.5
852,3723.4
853,3725.7
854,3727.4
855,3743.9
856,3746.9
857,3749.1
858,3750.8
859,3751.8
860,3752.7
861,3756.4
862,3823.3
863,3827.5
864,3835.4
865,3840.1
866,3861.5
867,3869.5
868,3870.8
869,3873.6
870,3874.9
871,3876.3
872,3880.4
873,3889.2
874,3894.7
875,3908.4
876,3913.5
877,3916.0
878,3917.7
879,3926.2
880,3933.3
881,3936.3
882,3939.9
883,3947.9
884,3950.6
885,3953.9
886,3959.1
887,3963.5
888,3971.7
889,3974.5
890,3988.5
891,3991.1
892,3992.6
893,3999.6
894,4000.5
895,4002.2
896,4003.7
897,4004.6
898,4006.4
899,4016.7
900,4029.1
901,4033.4
902,4038.6
903,4039.9
904,4042.0
905,4045.0
906,4049.4
907,4054.3
908,4055.7
909,4061.0
910,4064.2
911,4066.0
912,4067.0
913,4068.6
914,4073.8
915,4076.4
916,4082.1
917,4084.7
918,4086.3
919,4087.7
920,4088.5
921,4089.4
922,4090.8
923,4092.0
924,4095.1
925,4097.0
926,4098.3
927,4102.8
928,4107.5
929,4111.5
930,4123.9
931,4126.8
932,4128.0
933,4130.1
934,4137.7
935,4139.9
936,4143.7
937,4153.3
938,4155.4
939,4164.3
940,4166.8
941,4173.4
942,4175.8
943,4180.2
944,4182.2
945,4183.5
946,4184.8
947,4187.1
948,4188.7
949,4189.7
950,4190.9
951,4192.4
952,4193.7
953,4194.6
954,4196.0
955,4199.6
956,4200.4
957,4202.0
958,4203.7
959,4205.1
960,4207.3
961,4209.3
962,4211.4
963,4212.5
964,4213.7
965,4214.6
966,4215.4
967,4218.0
968,4219.5
969,4221.0
970,4222.8
971,4224.6
972,4226.5
973,4227.8
974,4229.1
975,4230.3
976,4231.8
977,4232.6
978,4234.6
979,4235.4
980,4237.3
981,4238.1
982,4239.7
983,4240.6
984,4241.5
985,4242.3
986,4244.0
987,4244.9
988,4246.5
989,4247.7
990,4248.6
991,4251.0
992,4251.9
993,4252.7
994,4254.0
995,4255.1
996,4257.7
997,4259.7
998,4261.8
999,4263.3
1000,4264.8
1001,4266.5
1002,4267.4
1003,4268.5
1004,4270.5
1005,4272.1
1006,4273.7
1007,4274.5
1008,4275.3
1009,4276.2
1010,4277.0
1011,4278.3
1012,4279.2
1013,4281.2
1014,4282.6
1015,4283.6
1016,4284.7
1017,4288.5
1018,4290.5
1019,4291.7
1020,4293.1
1021,4294.0
1022,4294.9
1023,4295.7
1024,4296.7
1025,4297.6
1026,4298.5
1027,4299.6
1028,4302.1
1029,4307.0
1030,4308.5
1031,4309.9
1032,4310.7
1033,4311.6
1034,4312.7
1035,4314.0
1036,4315.0
1037,4316.4
1038,4317.2
1039,4334.6
1040,4337.3
1041,4339.5
1042,4341.8
1043,4344.6
1044,4348.2
1045,4349.6
1046,4355.4
1047,4359.9
1048,4361.7
1049,4363.7
1050,4366.9
1051,4370.5
1052,4373.2
1053,4376.5
1054,4380.7
1055,4383.5
1056,4386.6
1057,4391.6
1058,4403.1
1059,4406.2
1060,4407.1
1061,4408.0
1062,4408.8
1063,4410.0
1064,4411.0
1065,4411.9
1066,4412.8
1067,4413.6
1068,4414.4
1069,4415.2
1070,4416.1
1071,4416.9
1072,4419.8
1073,4421.1
1074,4422.1
1075,4423.8
1076,4425.7
1077,4432.3
1078,4433.9
1079,4434.8
1080,4436.5
1081,4439.4
1082,4443.1
1083,4444.8
1084,4457.7
1085,4465.1
1086,4467.0
1087,4469.4
