Type,Valeur
Seuil de détection,25.0
Durée totale (secondes),420.3
Nombre de cuts,80
Fréquence (cuts/minute),11.42
Temps moyen entre cuts (secondes),5.3
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),38.0

Liste des cuts
Numéro,Timestamp
1,2.1
2,4.3
3,12.4
4,19.0
5,27.0
6,32.0
7,37.0
8,44.0
9,63.4
10,95.2
11,99.2
12,101.0
13,101.9
14,103.3
15,105.2
16,106.6
17,122.1
18,122.9
19,126.5
20,128.1
21,131.7
22,140.8
23,142.4
24,143.3
25,145.9
26,159.5
27,160.4
28,161.3
29,164.1
30,167.5
31,170.8
32,174.1
33,177.6
34,181.3
35,184.2
36,188.3
37,191.2
38,199.2
39,207.4
40,208.2
41,209.1
42,210.1
43,211.3
44,212.2
45,213.8
46,214.8
47,217.6
48,218.6
49,222.0
50,223.4
51,230.4
52,232.0
53,233.4
54,243.8
55,246.4
56,249.2
57,259.6
58,262.5
59,267.2
60,272.3
61,274.7
62,276.3
63,278.4
64,280.9
65,318.9
66,321.7
67,322.5
68,323.3
69,328.8
70,330.1
71,344.3
72,356.5
73,359.6
74,363.1
75,374.0
76,401.0
77,403.6
78,409.2
79,411.3
80,419.2
