Type,Valeur
Seuil de détection,35.0
Durée totale (secondes),1365.4
Nombre de cuts,476
Fréquence (cuts/minute),20.92
Temps moyen entre cuts (secondes),2.9
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),14.3

Liste des cuts
Numéro,Timestamp
1,4.8
2,6.8
3,7.6
4,8.4
5,9.6
6,11.4
7,12.4
8,14.4
9,16.0
10,18.1
11,23.4
12,25.2
13,26.6
14,28.1
15,31.2
16,33.6
17,34.9
18,36.2
19,37.5
20,39.0
21,40.4
22,42.8
23,44.7
24,51.9
25,54.7
26,57.2
27,61.9
28,65.2
29,68.5
30,72.2
31,79.7
32,83.5
33,86.1
34,89.4
35,91.7
36,93.0
37,94.6
38,100.2
39,101.7
40,102.8
41,103.8
42,104.8
43,110.0
44,115.3
45,118.4
46,121.1
47,125.7
48,130.0
49,132.9
50,135.6
51,139.0
52,141.0
53,144.3
54,146.2
55,151.6
56,155.5
57,165.7
58,169.7
59,173.1
60,174.1
61,176.2
62,178.6
63,180.0
64,183.7
65,185.3
66,188.1
67,189.4
68,191.1
69,195.7
70,199.2
71,206.4
72,207.7
73,209.3
74,212.0
75,212.9
76,217.5
77,219.3
78,220.7
79,226.1
80,227.1
81,228.3
82,230.4
83,232.5
84,234.2
85,236.7
86,238.2
87,240.5
88,242.9
89,247.1
90,248.7
91,251.4
92,252.5
93,254.4
94,255.6
95,258.2
96,260.0
97,261.3
98,263.0
99,264.7
100,266.4
101,270.8
102,272.9
103,274.6
104,278.7
105,280.3
106,282.1
107,284.1
108,285.3
109,286.8
110,287.8
111,289.3
112,290.6
113,291.6
114,300.0
115,300.8
116,306.3
117,311.1
118,312.4
119,316.0
120,318.1
121,320.2
122,321.8
123,322.6
124,330.3
125,339.4
126,342.0
127,347.7
128,348.6
129,352.7
130,356.1
131,363.6
132,365.2
133,369.3
134,371.2
135,372.8
136,376.8
137,377.6
138,379.4
139,382.4
140,383.9
141,385.7
142,386.7
143,388.1
144,389.4
145,391.5
146,393.5
147,394.7
148,396.8
149,397.6
150,398.9
151,402.0
152,404.4
153,405.5
