Type,Valeur
Seuil de détection,35.0
Durée totale (secondes),689.6
Nombre de cuts,236
Fréquence (cuts/minute),20.53
Temps moyen entre cuts (secondes),2.9
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),13.7

Liste des cuts
Numéro,Timestamp
1,5.1
2,6.6
3,8.7
4,9.6
5,10.4
6,14.1
7,16.6
8,18.1
9,20.2
10,21.5
11,23.7
12,25.5
13,28.5
14,33.5
15,34.5
16,36.1
17,39.0
18,40.8
19,42.2
20,43.8
21,47.9
22,59.8
23,60.9
24,62.0
25,75.4
26,77.4
27,80.3
28,82.5
29,85.1
30,86.9
31,94.2
32,97.3
33,101.8
34,106.1
35,108.9
36,111.5
37,116.4
38,118.6
39,132.1
40,135.8
41,137.6
42,140.8
43,145.7
44,150.9
45,154.4
46,156.8
47,160.9
48,162.2
49,165.4
50,167.7
51,171.1
52,173.6
53,175.3
54,176.7
55,180.0
56,182.7
57,185.9
58,188.1
59,190.3
60,191.8
61,193.2
62,195.0
63,196.2
64,198.2
65,201.1
66,202.2
67,204.2
68,205.3
69,208.3
70,212.4
71,215.1
72,219.4
73,224.1
74,225.4
75,226.3
76,227.6
77,229.4
78,230.2
79,231.4
80,232.3
81,236.0
82,237.0
83,240.1
84,242.4
85,244.1
86,245.2
87,247.3
88,250.0
89,252.4
90,255.1
91,257.1
92,258.1
93,259.5
94,261.0
95,264.7
96,266.7
97,271.1
98,276.3
99,282.5
100,284.1
101,289.5
102,293.7
103,295.7
104,298.3
105,301.5
106,304.1
107,307.5
108,312.2
109,314.0
110,317.5
111,319.1
112,326.4
113,329.0
114,335.6
115,340.0
116,343.4
117,345.3
118,354.4
119,356.9
120,358.6
121,362.7
122,363.5
123,364.7
124,375.2
125,379.6
126,381.3
127,382.3
128,383.9
129,386.2
130,387.3
131,388.6
132,391.5
133,395.2
134,401.5
135,403.7
136,405.4
137,408.3
138,409.5
139,418.2
140,419.2
141,421.0
142,423.9
143,425.3
144,426.6
145,440.2
146,442.0
147,443.6
148,446.1
149,448.0
150,452.0
151,456.4
152,460.7
153,463.4
154,466.3
155,467.5
156,470.8
157,473.0
158,481.9
159,485.7
160,486.9
161,488.0
162,489.7
163,493.3
164,496.1
165,497.4
166,498.2
167,500.9
168,504.4
169,506.1
170,507.4
171,513.3
172,517.1
173,520.8
174,521.9
175,523.8
176,524.6
177,525.9
178,531.1
179,531.9
180,532.8
181,533.6
182,534.4
183,537.5
184,538.8
185,541.4
186,543.3
187,545.7
188,548.1
189,550.2
190,552.1
191,554.7
192,557.4
193,561.9
194,563.6
195,567.5
196,569.5
197,572.5
198,573.4
199,575.1
200,576.4
201,577.8
202,579.2
203,581.0
204,584.7
205,587.0
206,588.6
207,591.2
208,592.6
209,600.8
210,605.9
211,607.7
212,609.3
213,616.1
214,618.0
215,619.5
216,624.9
217,626.1
218,629.7
219,631.8
220,634.1
221,635.3
222,639.0
223,640.1
224,641.9
225,644.0
226,652.9
227,656.4
228,657.9
229,660.4
230,663.2
231,666.1
232,674.3
233,677.4
234,679.7
235,684.7
236,688.5
