Type,Valeur
Seuil de détection,25.0
Durée totale (secondes),1422.3
Nombre de cuts,510
Fréquence (cuts/minute),21.52
Temps moyen entre cuts (secondes),2.8
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),26.7

Liste des cuts
Numéro,Timestamp
1,2.5
2,3.4
3,4.2
4,5.0
5,6.6
6,8.7
7,9.9
8,12.1
9,13.3
10,14.5
11,15.6
12,16.6
13,18.0
14,18.9
15,19.9
16,21.5
17,22.6
18,23.7
19,24.9
20,26.3
21,27.6
22,28.7
23,30.5
24,31.4
25,32.5
26,34.1
27,35.0
28,37.2
29,40.9
30,45.8
31,49.7
32,51.9
33,66.0
34,68.3
35,70.3
36,71.9
37,74.9
38,80.1
39,82.0
40,83.3
41,86.3
42,91.4
43,93.3
44,96.4
45,100.2
46,101.1
47,101.9
48,102.7
49,104.9
50,106.6
51,107.6
52,109.2
53,111.1
54,113.1
55,115.6
56,117.4
57,118.2
58,119.6
59,121.3
60,122.2
61,124.0
62,126.4
63,128.0
64,131.4
65,132.4
66,133.5
67,134.7
68,136.0
69,137.5
70,139.3
71,140.2
72,141.8
73,143.7
74,145.1
75,153.4
76,163.4
77,169.2
78,171.6
79,175.9
80,181.4
81,184.0
82,185.6
83,186.5
84,187.6
85,190.0
86,191.5
87,192.6
88,199.0
89,201.2
90,206.9
91,212.7
92,214.3
93,216.9
94,220.2
95,227.1
96,230.8
97,236.5
98,241.1
99,243.5
100,246.4
101,247.5
102,249.8
103,252.5
104,256.3
105,257.4
106,259.3
107,263.7
108,265.1
109,268.5
110,285.1
111,289.3
112,293.7
113,295.7
114,306.3
115,309.1
116,311.6
117,316.0
118,316.9
119,320.4
120,322.5
121,327.5
122,328.8
123,342.0
124,345.7
125,347.4
126,354.7
127,356.0
128,364.7
129,367.1
130,370.2
131,371.9
132,380.6
133,389.9
134,397.2
135,400.0
136,402.7
137,404.0
138,411.5
139,417.6
140,419.6
141,421.5
142,426.9
143,428.7
144,436.8
145,437.9
146,442.7
147,448.4
148,452.3
149,456.1
150,459.2
151,460.3
152,464.5
153,466.9
154,468.7
155,472.0
156,474.2
157,476.6
158,485.0
159,489.1
160,490.8
161,492.0
162,494.2
163,495.1
164,497.1
165,498.6
166,500.8
167,508.0
168,510.3
169,512.0
170,514.6
171,518.7
172,523.3
173,529.9
174,531.1
175,532.1
176,533.0
177,536.7
178,542.1
179,547.0
180,551.0
181,554.4
182,557.8
183,559.1
184,560.4
185,563.4
186,565.2
187,566.4
188,567.5
189,569.7
190,576.1
191,577.4
192,580.0
193,582.2
194,583.4
195,585.4
196,587.4
197,590.0
198,591.8
199,593.9
200,595.3
201,596.6
202,597.8
203,599.5
204,600.4
205,601.3
206,602.6
207,606.6
208,608.8
209,614.4
210,616.4
211,620.1
212,623.0
213,624.6
214,625.9
215,627.8
216,628.6
217,629.4
218,630.3
219,631.1
220,632.1
221,633.0
222,633.9
223,636.5
224,642.7
225,644.0
226,646.2
227,647.9
228,649.3
229,650.3
230,651.2
231,653.0
232,654.0
233,654.8
234,659.9
235,666.5
236,671.7
237,672.9
238,677.9
239,680.7
240,681.5
241,683.2
242,685.3
243,686.9
244,688.7
245,689.6
246,690.5
247,691.3
248,692.8
249,698.3
250,699.1
251,699.9
252,700.8
253,704.3
254,705.1
255,706.0
256,708.6
257,713.6
258,719.1
259,724.7
260,730.3
261,731.4
262,733.9
263,738.4
264,741.8
265,747.5
266,748.4
267,749.7
268,753.5
269,756.2
270,758.6
271,761.8
272,765.1
273,767.2
274,769.2
275,771.1
276,772.5
277,773.6
278,774.5
279,776.2
280,778.8
281,782.5
282,786.4
283,787.8
284,790.7
285,794.4
286,795.3
287,796.1
288,797.0
289,799.1
290,800.8
291,801.8
292,803.4
293,805.3
294,807.2
295,809.8
296,811.6
297,812.5
298,813.8
299,816.4
300,818.2
301,820.6
302,822.2
303,825.5
304,826.7
305,827.7
306,828.9
307,830.3
308,831.7
309,833.6
310,836.2
311,839.1
312,845.2
313,846.7
314,848.9
315,850.8
316,854.0
317,856.9
318,864.2
319,866.0
320,867.5
321,868.5
322,869.5
323,871.2
324,873.0
325,874.5
326,876.1
327,879.7
328,882.0
329,892.0
330,894.2
331,896.1
332,901.3
333,903.3
334,905.4
335,907.6
336,915.2
337,917.0
338,919.6
