Type,Valeur
Seuil de détection,35.0
Durée totale (secondes),1423.2
Nombre de cuts,334
Fréquence (cuts/minute),14.08
Temps moyen entre cuts (secondes),4.3
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),34.1

Liste des cuts
Numéro,Timestamp
1,3.3
2,4.2
3,5.4
4,7.3
5,8.1
6,10.6
7,12.9
8,14.0
9,15.3
10,17.4
11,18.7
12,19.6
13,20.7
14,24.4
15,25.9
16,27.0
17,28.2
18,31.1
19,32.0
20,33.1
21,34.8
22,35.7
23,37.8
24,41.6
25,61.3
26,64.5
27,69.4
28,70.2
29,73.4
30,82.5
31,88.7
32,93.8
33,98.8
34,100.5
35,105.1
36,108.9
37,111.4
38,113.9
39,115.2
40,116.3
41,117.9
42,120.0
43,121.8
44,124.2
45,126.1
46,127.1
47,128.3
48,130.8
49,132.6
50,135.1
51,136.6
52,140.1
53,141.1
54,142.2
55,143.5
56,144.8
57,146.1
58,148.1
59,150.7
60,158.3
61,176.1
62,191.4
63,211.4
64,212.5
65,214.4
66,219.7
67,221.5
68,228.0
69,245.6
70,247.8
71,250.6
72,253.9
73,255.4
74,260.7
75,264.6
76,269.2
77,283.7
78,287.1
79,313.1
80,315.2
81,320.7
82,324.1
83,333.7
84,345.4
85,351.2
86,355.3
87,361.7
88,363.2
89,364.6
90,366.3
91,368.3
92,369.4
93,371.4
94,385.0
95,390.3
96,392.5
97,395.6
98,406.0
99,408.6
100,410.2
101,412.2
102,414.8
103,417.9
104,423.9
105,425.8
106,429.2
107,433.6
108,444.1
109,445.5
110,449.6
111,452.3
112,454.5
113,456.3
114,460.6
115,466.7
116,473.4
117,478.3
118,490.3
119,491.7
120,494.8
121,509.1
122,510.3
123,511.9
124,514.5
125,517.1
126,518.7
127,520.3
128,521.9
129,524.3
130,527.1
131,529.1
132,531.7
133,536.1
134,538.4
135,544.9
136,547.7
137,551.4
138,554.5
139,574.4
140,583.6
141,590.5
142,594.3
143,599.0
144,601.0
145,625.0
146,650.0
147,654.7
148,655.7
149,657.0
150,658.8
151,660.0
152,694.1
153,696.9
154,699.4
155,703.1
156,710.2
157,717.0
158,727.7
159,729.4
160,731.5
161,738.2
162,742.0
163,744.5
164,746.9
165,749.0
166,751.0
167,753.0
168,759.9
169,761.8
170,764.7
171,767.0
172,768.5
173,770.1
174,770.9
175,772.1
176,775.4
177,779.8
178,783.1
179,793.4
180,796.0
181,800.7
182,804.7
183,805.5
184,806.5
185,808.5
186,809.7
187,816.3
188,819.5
189,822.8
190,826.4
191,834.2
192,838.6
193,846.5
194,853.3
195,861.3
196,864.1
197,877.9
198,881.8
199,884.2
200,886.7
201,888.1
202,889.1
203,890.8
204,892.9
205,894.6
206,897.1
207,898.9
208,899.7
209,901.2
210,903.7
211,905.5
212,907.9
213,909.5
214,912.9
215,913.9
216,915.0
217,916.3
218,917.5
219,919.0
220,920.9
221,928.6
222,937.2
223,939.2
224,943.7
225,947.2
226,948.5
227,951.0
228,952.3
229,953.4
230,955.5
231,957.1
232,958.6
233,962.0
234,966.3
235,971.4
236,977.6
237,979.4
238,983.0
239,987.3
240,993.3
241,995.3
242,998.9
243,1002.5
244,1007.0
245,1014.6
246,1015.6
247,1019.5
248,1025.9
249,1030.5
250,1032.2
251,1036.8
252,1041.6
253,1046.0
254,1047.5
255,1050.2
256,1051.3
257,1055.9
258,1059.5
259,1060.3
260,1063.3
261,1068.4
262,1069.2
263,1076.9
264,1086.7
265,1090.2
266,1094.1
267,1101.2
268,1109.6
269,1116.2
270,1130.9
271,1135.4
272,1139.0
273,1141.6
274,1143.8
275,1148.9
276,1151.0
277,1171.3
278,1176.2
279,1177.6
280,1184.5
281,1186.2
282,1193.0
283,1198.0
284,1203.4
285,1205.8
286,1208.6
287,1210.0
288,1214.3
289,1217.4
290,1219.3
291,1222.8
292,1227.0
293,1229.5
294,1230.5
295,1234.2
296,1237.5
297,1243.4
298,1246.4
299,1252.9
300,1254.9
301,1278.6
302,1280.3
303,1286.6
304,1291.1
305,1296.5
306,1299.4
307,1301.2
308,1304.6
309,1315.5
310,1319.2
311,1326.8
312,1329.3
313,1333.3
314,1334.3
315,1337.9
316,1339.9
317,1344.5
318,1346.9
319,1349.5
320,1354.8
321,1356.6
322,1357.5
323,1368.7
324,1371.0
325,1373.3
326,1392.9
327,1401.9
328,1404.4
329,1406.8
330,1409.2
331,1413.5
332,1416.4
333,1420.4
334,1422.0
