Type,Valeur
Seuil de détection,35.0
Durée totale (secondes),1366.7
Nombre de cuts,455
Fréquence (cuts/minute),19.98
Temps moyen entre cuts (secondes),3.0
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),17.4

Liste des cuts
Numéro,Timestamp
1,5.7
2,7.6
3,10.5
4,12.4
5,13.6
6,15.9
7,17.0
8,19.1
9,24.3
10,26.2
11,27.6
12,29.1
13,32.1
14,33.3
15,34.6
16,35.9
17,37.1
18,38.5
19,40.1
20,41.3
21,43.8
22,45.8
23,51.1
24,53.5
25,55.9
26,57.4
27,59.3
28,63.9
29,65.7
30,68.9
31,75.7
32,79.8
33,81.3
34,84.2
35,86.2
36,88.3
37,91.8
38,95.0
39,97.5
40,99.9
41,105.4
42,106.2
43,110.1
44,112.1
45,118.7
46,122.0
47,124.7
48,129.0
49,137.0
50,141.8
51,147.4
52,149.1
53,156.4
54,166.7
55,176.4
56,178.3
57,187.2
58,195.8
59,201.3
60,218.6
61,221.9
62,226.0
63,226.9
64,227.9
65,229.4
66,234.9
67,236.6
68,238.2
69,244.1
70,248.0
71,251.1
72,253.9
73,258.0
74,259.9
75,267.3
76,268.2
77,270.3
78,273.9
79,276.4
80,280.0
81,286.0
82,289.2
83,292.9
84,293.9
85,298.2
86,300.7
87,305.9
88,308.4
89,315.5
90,319.9
91,321.4
92,325.4
93,327.3
94,330.2
95,331.9
96,333.1
97,334.8
98,338.7
99,342.9
100,346.7
101,352.5
102,356.5
103,361.3
104,363.6
105,368.9
106,372.6
107,376.9
108,379.6
109,381.9
110,384.1
111,387.8
112,391.3
113,403.0
114,407.9
115,412.1
116,413.2
117,415.1
118,416.7
119,427.3
120,434.4
121,435.6
122,437.0
123,438.7
124,441.6
125,446.3
126,448.0
127,449.5
128,450.8
129,452.8
130,454.6
131,456.4
132,462.1
133,465.8
134,468.8
135,474.4
136,477.2
137,481.0
138,487.0
139,492.1
140,496.4
141,502.9
142,508.9
143,515.6
144,518.7
145,521.8
146,523.0
147,524.5
148,525.5
149,529.4
150,531.2
151,534.2
152,541.4
153,544.6
154,550.3
155,557.8
156,559.7
157,562.6
158,563.6
159,566.6
160,568.8
161,572.2
162,575.6
163,577.7
164,580.6
165,581.4
166,584.5
167,589.0
168,590.5
169,594.5
170,598.5
171,599.4
172,600.5
173,602.7
174,605.4
175,606.8
176,608.7
177,612.3
178,614.0
179,616.0
180,618.3
181,620.0
182,623.7
183,627.5
184,630.1
185,631.6
186,636.5
187,638.0
188,639.5
189,643.6
190,645.0
191,646.8
192,650.8
193,658.6
194,663.1
195,664.3
196,666.0
197,666.8
198,668.5
199,669.8
200,671.4
201,676.1
202,678.1
203,680.3
204,681.5
205,684.0
206,685.5
207,686.8
208,690.0
209,691.4
210,695.1
211,698.9
212,702.6
213,705.0
214,707.5
215,711.6
216,712.9
217,717.5
218,721.0
219,722.9
220,727.2
221,729.0
222,730.9
223,732.2
224,737.9
225,740.5
226,742.6
227,747.3
228,751.7
229,753.1
230,755.8
231,757.1
232,758.0
233,761.1
234,763.5
235,770.3
236,771.4
237,773.3
238,777.4
239,780.4
240,781.9
241,784.5
242,787.3
243,788.5
244,793.9
245,795.9
246,799.6
247,805.0
248,806.5
249,809.5
250,815.1
251,818.4
252,821.2
253,826.0
254,828.7
255,830.4
256,831.3
257,833.0
258,836.4
259,847.0
260,848.9
261,851.3
262,853.0
263,859.7
264,864.1
265,866.0
266,868.8
267,872.4
268,875.7
269,881.5
270,882.8
271,888.1
272,890.7
273,892.2
274,894.3
275,898.9
276,901.5
277,906.5
278,907.9
279,909.9
280,912.2
281,915.3
282,919.6
283,921.8
284,923.7
285,924.6
286,927.8
287,931.7
288,934.2
289,935.4
290,937.3
291,940.5
292,942.4
293,947.3
294,948.3
295,949.2
296,950.3
297,952.6
298,954.1
299,956.6
300,958.9
301,961.3
302,967.8
303,972.6
304,974.6
305,976.1
306,980.3
307,984.0
308,987.4
309,989.8
310,995.3
311,997.5
312,999.0
313,1005.4
314,1008.5
315,1014.2
316,1016.3
317,1019.0
318,1020.7
319,1023.2
320,1027.6
321,1032.7
322,1034.9
323,1037.0
324,1039.1
325,1044.0
326,1044.9
327,1046.2
328,1048.0
329,1050.2
330,1051.7
331,1052.5
332,1053.6
333,1055.7
334,1057.2
335,1069.1
336,1071.8
337,1073.1
338,1078.9
339,1081.5
340,1084.0
341,1088.5
342,1090.9
343,1092.6
344,1094.8
345,1096.7
346,1098.2
347,1099.6
348,1102.1
349,1104.2
350,1105.2
351,1106.0
352,1107.4
353,1108.9
354,1110.8
355,1112.9
356,1117.4
357,1118.7
358,1122.6
359,1124.9
360,1126.0
361,1126.9
362,1129.2
363,1130.1
364,1132.8
365,1135.2
366,1136.8
367,1140.2
368,1141.4
369,1142.9
370,1144.5
371,1146.7
372,1148.2
373,1150.6
374,1153.1
375,1154.6
376,1156.2
377,1157.3
378,1158.5
379,1165.9
380,1169.1
381,1173.7
382,1174.8
383,1176.2
384,1179.6
385,1183.5
386,1186.7
387,1190.4
388,1193.4
389,1196.2
390,1201.4
391,1209.9
392,1214.2
393,1215.5
394,1219.2
395,1221.5
396,1222.5
397,1224.2
398,1225.1
399,1226.7
400,1228.8
401,1230.7
402,1231.8
403,1234.1
404,1236.2
405,1238.1
406,1239.4
407,1241.5
408,1246.1
409,1247.3
410,1250.4
411,1254.5
412,1256.5
413,1260.4
414,1261.9
415,1263.3
416,1264.8
417,1265.7
