Type,Valeur
Seuil de détection,25.0
Durée totale (secondes),1428.7
Nombre de cuts,443
Fréquence (cuts/minute),18.60
Temps moyen entre cuts (secondes),3.2
Temps minimum entre cuts (secondes),0.8
Temps maximum entre cuts (secondes),19.5

Liste des cuts
Numéro,Timestamp
1,4.0
2,4.8
3,5.7
4,6.5
5,8.0
6,8.8
7,10.1
8,11.3
9,13.6
10,14.7
11,16.0
12,17.1
13,18.1
14,19.3
15,20.2
16,21.3
17,22.9
18,24.1
19,25.1
20,26.3
21,27.7
22,29.0
23,30.1
24,31.8
25,32.7
26,33.9
27,35.5
28,36.4
29,38.5
30,42.3
31,55.7
32,58.2
33,59.5
34,62.0
35,65.2
36,70.1
37,70.9
38,72.6
39,74.2
40,83.2
41,89.5
42,94.6
43,98.2
44,99.6
45,101.2
46,102.3
47,103.1
48,105.9
49,109.6
50,110.5
51,111.3
52,112.1
53,114.4
54,116.0
55,117.0
56,118.7
57,120.6
58,122.5
59,125.0
60,126.8
61,127.6
62,129.1
63,130.7
64,131.6
65,133.4
66,135.9
67,137.4
68,140.8
69,141.8
70,142.9
71,144.1
72,145.4
73,146.9
74,148.8
75,149.6
76,151.0
77,153.7
78,154.5
79,159.0
80,164.7
81,166.0
82,168.0
83,176.8
84,179.6
85,181.1
86,184.5
87,189.5
88,192.2
89,211.7
90,213.3
91,215.1
92,220.5
93,222.3
94,227.3
95,228.8
96,232.1
97,235.1
98,238.7
99,243.3
100,246.4
101,248.5
102,250.7
103,251.8
104,253.2
105,254.7
106,256.1
107,261.4
108,265.3
109,268.3
110,269.9
111,274.0
112,276.5
113,280.7
114,284.4
115,287.9
116,296.3
117,305.6
118,307.6
119,313.8
120,315.9
121,321.4
122,324.8
123,334.4
124,346.1
125,351.9
126,356.0
127,358.7
128,359.8
129,362.4
130,364.0
131,365.3
132,367.0
133,369.1
134,370.2
135,371.9
136,379.5
137,385.7
138,391.1
139,393.2
140,394.8
141,396.4
142,399.8
143,402.8
144,406.7
145,409.3
146,410.9
147,412.9
148,415.5
149,418.6
150,420.4
151,424.7
152,426.6
153,429.9
154,434.3
155,444.8
156,446.2
157,450.3
158,453.1
159,455.2
160,457.1
161,461.4
162,467.4
163,474.1
164,479.1
165,491.1
166,492.5
167,495.5
168,507.3
169,509.8
170,511.0
171,512.6
172,515.2
173,517.8
174,519.3
175,521.1
176,522.7
177,525.1
178,526.6
179,527.8
180,529.8
181,532.5
182,536.8
183,539.2
184,545.6
185,548.5
186,552.1
187,555.3
188,573.1
189,575.1
190,584.3
191,591.3
192,593.4
193,595.0
194,596.8
195,599.8
196,601.7
197,603.6
198,610.2
199,613.1
200,615.6
201,619.0
202,625.6
203,628.4
204,632.0
205,635.4
206,637.4
207,642.0
208,650.8
209,654.2
210,655.3
211,656.4
212,657.8
213,659.5
214,660.8
215,671.6
216,681.4
217,689.4
218,694.9
219,697.7
220,700.1
221,703.9
222,711.0
223,717.7
224,728.4
225,730.1
226,732.3
227,736.1
228,739.0
229,740.5
230,741.5
231,742.8
232,745.2
233,747.6
234,749.8
235,751.7
236,753.8
237,760.6
238,762.6
239,765.4
240,767.8
241,769.3
242,770.9
243,771.7
244,772.7
245,773.8
246,776.1
247,780.6
248,783.9
249,784.9
250,793.8
251,796.8
252,801.5
253,805.5
254,806.3
255,807.2
256,809.2
257,810.4
258,816.8
259,820.2
260,823.6
261,827.2
262,834.2
263,835.1
264,839.3
265,847.2
266,854.1
267,862.1
268,864.8
269,874.5
270,878.7
271,882.5
272,883.3
273,884.2
274,885.0
275,887.2
276,888.8
277,889.9
278,891.5
279,893.4
280,895.3
281,897.9
282,899.7
283,900.5
284,902.0
285,903.6
286,904.4
287,906.3
288,908.7
289,910.3
290,913.7
291,914.7
292,915.8
293,917.0
294,918.3
295,919.7
296,921.7
297,929.4
298,935.6
299,937.9
300,939.9
301,942.1
302,944.4
303,947.9
304,948.8
305,951.7
306,952.8
307,953.6
308,954.7
309,956.2
310,957.8
311,959.3
312,962.7
313,967.1
314,972.1
315,978.3
316,980.2
317,983.8
318,985.2
319,987.5
320,994.1
321,996.0
322,999.6
323,1002.1
324,1002.9
325,1004.5
326,1007.7
327,1015.3
328,1016.4
329,1020.2
330,1026.7
331,1031.2
332,1033.0
333,1037.6
334,1042.3
335,1046.8
336,1048.1
337,1050.0
338,1050.9
339,1052.0
340,1056.6
341,1060.2
342,1061.1
343,1064.0
344,1069.2
345,1070.0
346,1072.3
347,1074.7
348,1077.7
349,1080.8
350,1083.5
351,1086.6
352,1087.4
353,1090.2
354,1094.8
355,1095.6
356,1096.8
357,1101.9
358,1110.4
359,1116.9
360,1124.6
361,1128.2
362,1131.7
363,1135.9
364,1139.8
365,1142.3
366,1144.5
